date,time,content,is_posted
2026-01-14,12:42,gravity is just the curvature of spacetime. stress is just the curvature of perspective.,False
2026-01-14,13:36,Do you agree? Frontend makes it look good. Backend makes it work. I do both.,False
2026-01-14,13:44,project may isn't just code; it's a second brain //,False
2026-01-14,14:21,Note to self: Design your life.,False
2026-01-14,14:22,Wisdom is knowing what to ignore. #Python #Engineering #Focus,False
2026-01-14,14:29,Read this carefully: Design your life.,False
2026-01-14,15:14,learning is the only infinite game //,False
2026-01-14,15:20,My social skills are currently commented out. #Python #Engineering #Focus,False
2026-01-14,15:22,Observation: Code doesn't lie. People do.,False
2026-01-14,16:02,focus on the output //,False
2026-01-14,16:59,Observation: Momentum is everything.,False
2026-01-14,17:00,Motivation is a feeling. Discipline is a command.,False
2026-01-14,17:01,Observation: Logic is the anatomy of thought.,False
2026-01-14,17:25,Do you agree? Writing code that explains itself is the ultimate flex.,False
2026-01-14,18:04,Do you agree? Do the work.,False
2026-01-14,18:19,Note to self: Why fall in love when you can fall into an infinite loop?,False
2026-01-14,18:47,"I speak three languages: English, Hindi, and Python. #Python #Engineering #Focus",False
2026-01-14,19:23,Observation: Time is relative. That's why deadlines feel faster than weekends.,False
2026-01-14,19:58,1/ Discipline is the bridge between goals and accomplishment. 🧵,False
2026-01-14,20:43,university teaches you the syllabus projects teach you the industry //,False
2026-01-14,20:55,print('Touching grass? I prefer touching keys.'),False
2026-01-14,20:56,why fall in love when you can fall into an infinite loop? //,False
2026-01-14,20:57,Stay dangerous. #Python #Engineering #Focus,False
2026-01-14,21:24,quality over quantity //,False
2026-01-14,21:57,My social skills are currently commented out.,False
2026-01-14,22:07,Do you agree? Question everything. Even the compiler.,False
2026-01-14,23:19,Observation: Stoicism is just an exception handling system for life.,False
2026-01-15,10:38,print('Quantum mechanics proves that reality is just probability.'),False
2026-01-15,10:48,Observation: I have 99 problems and a missing semicolon caused 98 of them.,False
2026-01-15,11:12,Do you agree? You don't need more time. You need more focus.,False
2026-01-15,11:44,1/ The universe is optimized for balance. Be the chaos that disrupts it. 🧵,False
2026-01-15,12:09,"Aesthetic body, aesthetic code, aesthetic mind.",False
2026-01-15,12:36,Read this carefully: AI won't replace you. A person using AI will.,False
2026-01-15,13:03,don't tell people your plans show them your results //,False
2026-01-15,13:05,print('Discipline is the bridge between goals and accomplishment.'),False
2026-01-15,14:31,"print('I put the 'pro' in procrastinate... wait, no.')",False
2026-01-15,14:53,The gym is my therapy. The IDE is my canvas. #Python #Engineering #Focus,False
2026-01-15,14:59,Motivation is a feeling. Discipline is a command. #Python #Engineering #Focus,False
2026-01-15,15:11,discipline is the bridge between goals and accomplishment //,False
2026-01-15,17:06,Observation: Speed creates friction.,False
2026-01-15,17:20,Note to self: Quantum mechanics proves that reality is just probability.,False
2026-01-15,17:29,Do you agree? University teaches you the syllabus. Projects teach you the industry.,False
2026-01-15,18:07,1/ Reading philosophy to debug my own operating system (my brain). 🧵,False
2026-01-15,18:11,Read this carefully: Be a ghost. Let the results haunt them.,False
2026-01-15,18:27,Read this carefully: I don't make mistakes. I create unexpected learning opportunities.,False
2026-01-15,18:34,Read this carefully: Current mood: sudo rm -rf my_problems,False
2026-01-15,18:42,Time is relative. That's why deadlines feel faster than weekends. #Python #Engineering #Focus,False
2026-01-15,18:50,energy speaks.,False
2026-01-15,19:24,Entropy always increases. Keep your room clean to fight the universe.,False
2026-01-15,19:55,i don't make mistakes. i create unexpected learning opportunities.,False
2026-01-15,20:18,"Read this carefully: The more I learn about physics, the more spiritual I become.",False
2026-01-15,20:49,print('Mediocrity is a crowded place. I prefer the solitude of excellence.'),False
2026-01-15,20:52,Git commit. Git push. Git better. #Python #Engineering #Focus,False
2026-01-15,21:40,1/ Smiling because I have no idea what's going on in this lecture. 🧵,False
2026-01-15,21:44,"Do you agree? Be like water, my friend. Or be like Python—adaptable.",False
2026-01-15,22:32,Note to self: My love language is distinct variable names.,False
2026-01-15,23:00,motivation is a feeling discipline is a command //,False
2026-01-15,23:28,Mediocrity is a crowded place. I prefer the solitude of excellence.,False
2026-01-15,23:36,5 am in gurugram the rest are dreaming; i'm building //,False
2026-01-15,23:40,your potential is meaningless if you don't execute.,False
2026-01-16,10:00,"1/ History doesn't repeat itself, but human nature does. 🧵",False
2026-01-16,10:00,Connecting the dots between Ancient Hindu texts and modern AI. #Python #Engineering #Focus,False
2026-01-16,10:32,"1/ I put the 'pro' in procrastinate... wait, no. 🧵",False
2026-01-16,10:51,speed creates friction //,False
2026-01-16,11:16,Observation: Control your mind or it will control you.,False
2026-01-16,12:01,print('AI won't replace you. A person using AI will.'),False
2026-01-16,12:50,Note to self: Dating is cool but have you ever fixed a bug at 3 AM?,False
2026-01-16,12:50,cryptography is the art of keeping secrets in a world that can't shut up //,False
2026-01-16,12:54,Read this carefully: A polymath sees the pattern in everything.,False
2026-01-16,13:06,Note to self: Mathematics is the language the universe wrote the source code in.,False
2026-01-16,13:13,Momentum is everything.,False
2026-01-16,14:45,Read this carefully: Pivot. Adapt. Overcome.,False
2026-01-16,15:29,My love language is distinct variable names. #Python #Engineering #Focus,False
2026-01-16,16:05,you don't need more time you need more focus //,False
2026-01-16,17:50,print('Watch me.'),False
2026-01-16,17:53,Observation: Execution > Ideas.,False
2026-01-16,18:16,writing code that explains itself is the ultimate flex.,False
2026-01-16,18:32,Note to self: Project May isn't just code; it's a second brain.,False
2026-01-16,18:40,End game. #Python #Engineering #Focus,False
2026-01-16,18:46,"Note to self: I speak three languages: English, Hindi, and Python.",False
2026-01-16,19:04,print('Cryptography is the art of keeping secrets in a world that can't shut up.'),False
2026-01-16,19:13,Routine is freedom. #Python #Engineering #Focus,False
2026-01-16,19:44,Note to self: Python is the closest thing to writing in pure thought.,False
2026-01-16,19:46,Do you agree? Watch me.,False
2026-01-16,19:56,I don't make mistakes. I create unexpected learning opportunities.,False
2026-01-16,20:14,tired? good that means you're doing it right //,False
2026-01-16,20:49,time is relative that's why deadlines feel faster than weekends //,False
2026-01-16,21:15,print('Project May isn't just code; it's a second brain.'),False
2026-01-16,21:29,print('Execution > Ideas.'),False
2026-01-16,21:42,Obsession is only a disease if you're average.,False
2026-01-16,23:22,Do you agree? My code works. I have no idea why.,False
2026-01-16,23:44,do the work //,False
2026-01-16,23:56,Read this carefully: Converting caffeine into logic.,False
2026-01-17,10:42,Do you agree? 5 AM in Gurugram. The rest are dreaming; I'm building.,False
2026-01-17,10:52,be a ghost. let the results haunt them.,False
2026-01-17,11:02,"1/ I speak three languages: English, Hindi, and Python. 🧵",False
2026-01-17,11:20,Entropy always increases. Keep your room clean to fight the universe. #Python #Engineering #Focus,False
2026-01-17,11:29,print('Speed creates friction.'),False
2026-01-17,14:18,building my own jarvis because siri doesn't understand my ambition //,False
2026-01-17,14:46,print('Don't tell people your plans. Show them your results.'),False
2026-01-17,15:28,"1/ Be like water, my friend. Or be like Python—adaptable. 🧵",False
2026-01-17,15:33,1/ 5 AM in Gurugram. The rest are dreaming; I'm building. 🧵,False
2026-01-17,15:39,Do you agree? I have 99 problems and a missing semicolon caused 98 of them.,False
2026-01-17,15:40,Note to self: My laptop has more personality than most people.,False
2026-01-17,15:47,Note to self: Algorithm for success: While(alive) { grind(); },False
2026-01-17,16:16,The world is noisy. Your code should be clean.,False
2026-01-17,16:18,Do you agree? Dating is cool but have you ever fixed a bug at 3 AM?,False
2026-01-17,16:57,Do you agree? Python is the closest thing to writing in pure thought.,False
2026-01-17,17:07,pivot. adapt. overcome.,False
2026-01-17,17:27,Note to self: Treat your body like your hardware. Don't let it overheat.,False
2026-01-17,17:29,1/ Silence is the loudest scream. Focus is the sharpest weapon. 🧵,False
2026-01-17,17:30,Read this carefully: Cryptography is the art of keeping secrets in a world that can't shut up.,False
2026-01-17,18:02,Read this carefully: A high IQ is useless without high agency.,False
2026-01-17,18:25,touching grass? i prefer touching keys.,False
2026-01-17,18:58,git commit git push git better //,False
2026-01-17,19:11,1/ End game. 🧵,False
2026-01-17,19:42,"print('The more I learn about physics, the more spiritual I become.')",False
2026-01-17,19:58,Read this carefully: Connecting the dots between Ancient Hindu texts and modern AI.,False
2026-01-17,20:03,1/ Current mood: sudo rm -rf my_problems 🧵,False
2026-01-17,20:14,Do you agree? Project Crypto: Because privacy is a human right.,False
2026-01-17,20:33,levels.,False
2026-01-17,21:32,Read this carefully: Silence is the loudest scream. Focus is the sharpest weapon.,False
2026-01-17,22:15,Do you agree? My love language is distinct variable names.,False
2026-01-17,22:17,brain: 'you need sleep' me: 'one more function' //,False
2026-01-17,22:17,Note to self: Touching grass? I prefer touching keys.,False
2026-01-17,23:17,print('Be a ghost. Let the results haunt them.'),False
2026-01-18,10:05,Do you agree? My laptop has more personality than most people.,False
2026-01-18,10:25,btech life: surviving on hope and maggi //,False
2026-01-18,11:42,Read this carefully: Dating is cool but have you ever fixed a bug at 3 AM?,False
2026-01-18,12:08,1/ Speed creates friction. 🧵,False
2026-01-18,12:38,"Read this carefully: I speak three languages: English, Hindi, and Python.",False
2026-01-18,13:24,Stoicism is just an exception handling system for life.,False
2026-01-18,13:24,"The more I learn about physics, the more spiritual I become. #Python #Engineering #Focus",False
2026-01-18,13:49,1/ Momentum is everything. 🧵,False
2026-01-18,14:00,routine is freedom.,False
2026-01-18,15:14,Brain: 'You need sleep.' Me: 'One more function.' #Python #Engineering #Focus,False
2026-01-18,15:20,Observation: Git commit. Git push. Git better.,False
2026-01-18,16:47,Normalize obsession.,False
2026-01-18,17:05,"Note to self: History doesn't repeat itself, but human nature does.",False
2026-01-18,17:55,1/ Normalize obsession. 🧵,False
2026-01-18,18:09,Observation: Python is the closest thing to writing in pure thought.,False
2026-01-18,18:32,Observation: Pivot. Adapt. Overcome.,False
2026-01-18,18:45,Note to self: Aesthetic check: Dark mode on everything.,False
2026-01-18,18:57,Read this carefully: Time is relative. That's why deadlines feel faster than weekends.,False
2026-01-18,19:20,Do you agree? Entropy always increases. Keep your room clean to fight the universe.,False
2026-01-18,19:26,Read this carefully: Normalize obsession.,False
2026-01-18,20:43,Logic is the anatomy of thought.,False
2026-01-18,21:23,my social skills are currently commented out.,False
2026-01-18,21:40,Aesthetic check: Dark mode on everything.,False
2026-01-18,21:50,Your potential is meaningless if you don't execute. #Python #Engineering #Focus,False
2026-01-18,21:54,current mood: sudo rm -rf my_problems //,False
2026-01-18,22:04,Do you agree? Pain is temporary. Quitting lasts forever.,False
2026-01-18,22:05,Read this carefully: Be undeniable.,False
2026-01-18,22:28,1/ C++ teaches you humility. Python teaches you power. 🧵,False
2026-01-18,22:41,normalize obsession //,False
2026-01-18,22:47,Smiling because I have no idea what's going on in this lecture. #Python #Engineering #Focus,False
2026-01-18,22:54,Simplicity is the soul of efficiency. #Python #Engineering #Focus,False
2026-01-18,23:10,"To understand the macro, you must master the micro. #Python #Engineering #Focus",False
2026-01-18,23:17,build in silence break the internet when you launch //,False
2026-01-19,11:18,treat your body like your hardware don't let it overheat //,False
2026-01-19,12:22,1/ Debugging is like being the detective in a crime movie where you are also the murderer. 🧵,False
2026-01-19,12:22,print('Your potential is meaningless if you don't execute.'),False
2026-01-19,12:31,"aesthetic body, aesthetic code, aesthetic mind //",False
2026-01-19,13:22,i’m an engineer. i solve problems i created.,False
2026-01-19,13:46,Note to self: Build in silence. Break the internet when you launch.,False
2026-01-19,14:23,building my own jarvis because siri doesn't understand my ambition.,False
2026-01-19,14:43,Observation: Touching grass? I prefer touching keys.,False
2026-01-19,14:57,my code works. i have no idea why.,False
2026-01-19,14:58,print('Quality over quantity.'),False
2026-01-19,15:27,Note to self: My social skills are currently commented out.,False
2026-01-19,16:31,code doesn't lie. people do.,False
2026-01-19,16:33,Read this carefully: Code doesn't lie. People do.,False
2026-01-19,16:57,print('Obsession is only a disease if you're average.'),False
2026-01-19,17:32,1/ Stoicism is just an exception handling system for life. 🧵,False
2026-01-19,18:30,Note to self: Project Crypto: Because privacy is a human right.,False
2026-01-19,18:40,1/ Be a ghost. Let the results haunt them. 🧵,False
2026-01-19,18:44,1/ Converting caffeine into logic. 🧵,False
2026-01-19,19:24,print('Stay dangerous.'),False
2026-01-19,19:43,Read this carefully: The universe is optimized for balance. Be the chaos that disrupts it.,False
2026-01-19,20:09,"Observation: MERN stack is cool, but understanding the fundamentals is cooler.",False
2026-01-19,20:14,Read this carefully: Python is the closest thing to writing in pure thought.,False
2026-01-19,20:22,"Note to self: Be like water, my friend. Or be like Python—adaptable.",False
2026-01-19,20:42,Do you agree? Schrödinger's cat would have loved my buggy code: dead and alive at the same time.,False
2026-01-19,21:06,Do you agree? Momentum is everything.,False
2026-01-19,21:07,1/ Git commit. Git push. Git better. 🧵,False
2026-01-19,21:18,Read this carefully: Tired? Good. That means you're doing it right.,False
2026-01-19,21:31,"the more i learn about physics, the more spiritual i become //",False
2026-01-19,21:34,Python is the closest thing to writing in pure thought.,False
2026-01-19,21:40,print('Smiling because I have no idea what's going on in this lecture.'),False
2026-01-19,21:52,Energy speaks. #Python #Engineering #Focus,False
2026-01-19,23:05,aesthetic check: dark mode on everything.,False
2026-01-19,23:18,1/ Levels. 🧵,False
2026-01-20,11:01,normalize obsession.,False
2026-01-20,11:31,Observation: Be undeniable.,False
2026-01-20,11:47,Frontend makes it look good. Backend makes it work. I do both.,False
2026-01-20,11:53,"Be like water, my friend. Or be like Python—adaptable. #Python #Engineering #Focus",False
2026-01-20,12:02,Speed creates friction.,False
2026-01-20,12:19,1/ Focus on the output. 🧵,False
2026-01-20,12:36,print('I don't make mistakes. I create unexpected learning opportunities.'),False
2026-01-20,13:11,print('End game.'),False
2026-01-20,13:18,"1/ To understand the macro, you must master the micro. 🧵",False
2026-01-20,13:21,Read this carefully: Logic is the anatomy of thought.,False
2026-01-20,14:19,1/ University teaches you the syllabus. Projects teach you the industry. 🧵,False
2026-01-20,14:29,1/ Code doesn't lie. People do. 🧵,False
2026-01-20,14:36,Read this carefully: End game.,False
2026-01-20,15:19,The gym is my therapy. The IDE is my canvas.,False
2026-01-20,16:15,control your mind or it will control you.,False
2026-01-20,16:18,Observation: Obsession is only a disease if you're average.,False
2026-01-20,16:35,Do you agree? Silence is the loudest scream. Focus is the sharpest weapon.,False
2026-01-20,16:43,Normalize obsession. #Python #Engineering #Focus,False
2026-01-20,17:02,"Note to self: Aesthetic body, aesthetic code, aesthetic mind.",False
2026-01-20,19:09,End game.,False
2026-01-20,19:23,Note to self: Speed creates friction.,False
2026-01-20,19:33,writing code that explains itself is the ultimate flex //,False
2026-01-20,19:50,"Observation: I put the 'pro' in procrastinate... wait, no.",False
2026-01-20,20:17,Do you agree? Why fall in love when you can fall into an infinite loop?,False
2026-01-20,20:52,"Do you agree? The more I learn about physics, the more spiritual I become.",False
2026-01-20,21:41,"Life update: 40% hydration, 60% ambition.",False
2026-01-20,21:57,project crypto: because privacy is a human right.,False
2026-01-20,22:06,"Life update: 40% hydration, 60% ambition. #Python #Engineering #Focus",False
2026-01-20,22:38,My code works. I have no idea why. #Python #Engineering #Focus,False
2026-01-20,22:45,"print('If it was easy, everyone would have a 9.5 CGPA.')",False
2026-01-20,22:48,Read this carefully: Energy speaks.,False
2026-01-20,22:57,print('First year B.Tech is just the tutorial level. Skip the cutscenes.'),False
2026-01-20,23:31,Observation: Motivation is a feeling. Discipline is a command.,False
2026-01-21,10:26,Logic is the anatomy of thought. #Python #Engineering #Focus,False
2026-01-21,10:43,1/ Schrödinger's cat would have loved my buggy code: dead and alive at the same time. 🧵,False
2026-01-21,10:47,Routine is freedom.,False
2026-01-21,11:26,Note to self: Learning is the only infinite game.,False
2026-01-21,11:40,1/ Don't tell people your plans. Show them your results. 🧵,False
2026-01-21,12:05,1/ Brain: 'You need sleep.' Me: 'One more function.' 🧵,False
2026-01-21,13:24,Read this carefully: Treat your body like your hardware. Don't let it overheat.,False
2026-01-21,13:38,Observation: I’m an engineer. I solve problems I created.,False
2026-01-21,13:56,simplicity is the soul of efficiency.,False
2026-01-21,14:08,"mern stack is cool, but understanding the fundamentals is cooler.",False
2026-01-21,15:38,Note to self: I’m not anti-social. I’m just in private repository mode.,False
2026-01-21,16:24,"history doesn't repeat itself, but human nature does.",False
2026-01-21,16:44,Note to self: A polymath sees the pattern in everything.,False
2026-01-21,17:47,A polymath sees the pattern in everything. #Python #Engineering #Focus,False
2026-01-21,18:12,Do you agree? Smiling because I have no idea what's going on in this lecture.,False
2026-01-21,18:50,Mathematics is the language the universe wrote the source code in.,False
2026-01-21,18:52,1/ Why fall in love when you can fall into an infinite loop? 🧵,False
2026-01-21,18:56,Read this carefully: Schrödinger's cat would have loved my buggy code: dead and alive at the same time.,False
2026-01-21,20:30,Note to self: Normalize obsession.,False
2026-01-21,20:39,1/ You don't need more time. You need more focus. 🧵,False
2026-01-21,20:42,Read this carefully: Building my own JARVIS because Siri doesn't understand my ambition.,False
2026-01-21,21:09,Don't tell people your plans. Show them your results. #Python #Engineering #Focus,False
2026-01-21,21:37,Note to self: Watch me.,False
2026-01-21,22:01,I have 99 problems and a missing semicolon caused 98 of them.,False
2026-01-21,22:10,create or consume choose //,False
2026-01-21,22:59,Do you agree? A polymath sees the pattern in everything.,False
2026-01-21,23:01,b.tech life: surviving on hope and maggi.,False
2026-01-21,23:12,Note to self: End game.,False
2026-01-21,23:13,your potential is meaningless if you don't execute //,False
2026-01-21,23:20,Keep it simple.,False
2026-01-21,23:23,print('Motivation is a feeling. Discipline is a command.'),False
2026-01-21,23:31,print('Writing code that explains itself is the ultimate flex.'),False
2026-01-21,23:32,print('Momentum is everything.'),False
2026-01-22,10:26,"Note to self: I put the 'pro' in procrastinate... wait, no.",False
2026-01-22,11:04,Read this carefully: Smiling because I have no idea what's going on in this lecture.,False
2026-01-22,11:21,project sera: optimizing my life one line of code at a time.,False
2026-01-22,11:23,quantum mechanics proves that reality is just probability.,False
2026-01-22,11:46,Note to self: B.Tech life: Surviving on hope and Maggi.,False
2026-01-22,12:06,1/ Algorithm for success: While(alive) { grind(); } 🧵,False
2026-01-22,12:33,Writing code that explains itself is the ultimate flex.,False
2026-01-22,14:07,My laptop has more personality than most people.,False
2026-01-22,15:05,The universe is optimized for balance. Be the chaos that disrupts it. #Python #Engineering #Focus,False
2026-01-22,15:19,the gym is my therapy. the ide is my canvas.,False
2026-01-22,15:31,print('Tired? Good. That means you're doing it right.'),False
2026-01-22,15:45,Building my own JARVIS because Siri doesn't understand my ambition. #Python #Engineering #Focus,False
2026-01-22,17:23,Do you agree? Mastery takes time.,False
2026-01-22,18:15,Project May isn't just code; it's a second brain. #Python #Engineering #Focus,False
2026-01-22,18:42,Observation: Do the work.,False
2026-01-22,19:34,Discipline is the bridge between goals and accomplishment. #Python #Engineering #Focus,False
2026-01-22,19:38,5 AM in Gurugram. The rest are dreaming; I'm building.,False
2026-01-22,19:39,Create or consume. Choose.,False
2026-01-22,19:49,Observation: Building my own JARVIS because Siri doesn't understand my ambition.,False
2026-01-22,20:11,1/ Gravity is just the curvature of spacetime. Stress is just the curvature of perspective. 🧵,False
2026-01-22,21:10,Observation: Converting caffeine into logic.,False
2026-01-22,21:20,1/ Execution > Ideas. 🧵,False
2026-01-22,21:30,end game.,False
2026-01-22,21:55,Note to self: Pain is temporary. Quitting lasts forever.,False
2026-01-22,22:55,print('Normalize obsession.'),False
2026-01-22,22:58,Observation: Writing code that explains itself is the ultimate flex.,False
2026-01-22,23:06,first year b.tech is just the tutorial level. skip the cutscenes.,False
2026-01-22,23:09,1/ Energy speaks. 🧵,False
2026-01-22,23:10,Read this carefully: Your potential is meaningless if you don't execute.,False
2026-01-22,23:11,print('Pain is temporary. Quitting lasts forever.'),False
2026-01-22,23:14,Observation: Algorithm for success: While(alive) { grind(); },False
2026-01-22,23:21,print('Logic is the anatomy of thought.'),False
2026-01-22,23:42,"Observation: The more I learn about physics, the more spiritual I become.",False
2026-01-23,10:54,focus on the output.,False
2026-01-23,12:09,i have 99 problems and a missing semicolon caused 98 of them.,False
2026-01-23,12:15,Do you agree? Less talk. More code.,False
2026-01-23,12:37,1/ Design your life. 🧵,False
2026-01-23,12:48,"1/ MERN stack is cool, but understanding the fundamentals is cooler. 🧵",False
2026-01-23,13:02,"Read this carefully: History doesn't repeat itself, but human nature does.",False
2026-01-23,13:03,Note to self: Keep it simple.,False
2026-01-23,13:26,Silence is the loudest scream. Focus is the sharpest weapon.,False
2026-01-23,13:57,"I put the 'pro' in procrastinate... wait, no. #Python #Engineering #Focus",False
2026-01-23,15:00,B.Tech life: Surviving on hope and Maggi. #Python #Engineering #Focus,False
2026-01-23,15:30,Do you agree? A high IQ is useless without high agency.,False
2026-01-23,15:31,1/ Touching grass? I prefer touching keys. 🧵,False
2026-01-23,15:39,Observation: Levels.,False
2026-01-23,15:57,print('Comfort is the enemy of progress.'),False
2026-01-23,16:14,Note to self: Momentum is everything.,False
2026-01-23,16:44,cryptography is the art of keeping secrets in a world that can't shut up.,False
2026-01-23,17:24,Build in silence. Break the internet when you launch.,False
2026-01-23,17:31,Do you agree? First year B.Tech is just the tutorial level. Skip the cutscenes.,False
2026-01-23,17:35,reading philosophy to debug my own operating system (my brain) //,False
2026-01-23,18:40,Note to self: Discipline is the bridge between goals and accomplishment.,False
2026-01-23,19:02,Note to self: Connecting the dots between Ancient Hindu texts and modern AI.,False
2026-01-23,19:06,my laptop has more personality than most people //,False
2026-01-23,21:02,Mastery takes time.,False
2026-01-23,21:37,"print('Life update: 40% hydration, 60% ambition.')",False
2026-01-23,21:44,Observation: My code works. I have no idea why.,False
2026-01-23,21:50,Stoicism is just an exception handling system for life. #Python #Engineering #Focus,False
2026-01-23,21:54,Read this carefully: I’m not anti-social. I’m just in private repository mode.,False
2026-01-23,22:15,Observation: Energy speaks.,False
2026-01-23,22:37,wisdom is knowing what to ignore.,False
2026-01-23,23:22,mastery takes time //,False
2026-01-23,23:25,tired? good. that means you're doing it right.,False
2026-01-23,23:38,Do you agree? Learning is the only infinite game.,False
2026-01-23,23:58,AI won't replace you. A person using AI will.,False
2026-01-24,10:30,python is the closest thing to writing in pure thought.,False
2026-01-24,10:41,print('Converting caffeine into logic.'),False
2026-01-24,11:04,Less talk. More code.,False
2026-01-24,11:22,Why fall in love when you can fall into an infinite loop? #Python #Engineering #Focus,False
2026-01-24,11:33,1/ Routine is freedom. 🧵,False
2026-01-24,11:39,Do you agree? Debugging is like being the detective in a crime movie where you are also the murderer.,False
2026-01-24,12:07,5 AM in Gurugram. The rest are dreaming; I'm building. #Python #Engineering #Focus,False
2026-01-24,12:41,Do you agree? Simplicity is the soul of efficiency.,False
2026-01-24,13:30,reading philosophy to debug my own operating system (my brain).,False
2026-01-24,13:33,1/ Logic is the anatomy of thought. 🧵,False
2026-01-24,13:50,Be a ghost. Let the results haunt them. #Python #Engineering #Focus,False
2026-01-24,14:05,Note to self: Debugging is like being the detective in a crime movie where you are also the murderer.,False
2026-01-24,14:14,quality over quantity.,False
2026-01-24,14:37,Observation: My love language is distinct variable names.,False
2026-01-24,14:41,5 am in gurugram. the rest are dreaming; i'm building.,False
2026-01-24,15:17,design your life //,False
2026-01-24,15:50,print('I’m an engineer. I solve problems I created.'),False
2026-01-24,16:01,Focus on the output. #Python #Engineering #Focus,False
2026-01-24,17:00,wisdom is knowing what to ignore //,False
2026-01-24,17:42,Do you agree? Project Sera: optimizing my life one line of code at a time.,False
2026-01-24,17:51,Note to self: Project Sera: optimizing my life one line of code at a time.,False
2026-01-24,18:06,"1/ The more I learn about physics, the more spiritual I become. 🧵",False
2026-01-24,18:57,Read this carefully: My social skills are currently commented out.,False
2026-01-24,19:07,Rest day? Never heard of her. #Python #Engineering #Focus,False
2026-01-24,20:02,Read this carefully: Watch me.,False
2026-01-24,20:13,less talk more code //,False
2026-01-24,20:21,obsession is only a disease if you're average //,False
2026-01-24,20:29,Pivot. Adapt. Overcome.,False
2026-01-24,20:52,build in silence. break the internet when you launch.,False
2026-01-24,21:36,"Note to self: Life update: 40% hydration, 60% ambition.",False
2026-01-24,21:48,Algorithm for success: While(alive) { grind(); } #Python #Engineering #Focus,False
2026-01-24,23:07,Speed creates friction. #Python #Engineering #Focus,False
2026-01-24,23:26,execution > ideas //,False
2026-01-25,10:00,Note to self: Motivation is a feeling. Discipline is a command.,False
2026-01-25,10:11,Read this carefully: C++ teaches you humility. Python teaches you power.,False
2026-01-25,10:56,"to understand the macro, you must master the micro //",False
2026-01-25,11:05,1/ Do the work. 🧵,False
2026-01-25,11:57,everything is data.,False
2026-01-25,12:10,Execution > Ideas. #Python #Engineering #Focus,False
2026-01-25,12:55,print('Be undeniable.'),False
2026-01-25,13:49,Note to self: First year B.Tech is just the tutorial level. Skip the cutscenes.,False
2026-01-25,14:17,Gravity is just the curvature of spacetime. Stress is just the curvature of perspective. #Python #Engineering #Focus,False
2026-01-25,14:32,"1/ Aesthetic body, aesthetic code, aesthetic mind. 🧵",False
2026-01-25,14:33,print('Git commit. Git push. Git better.'),False
2026-01-25,15:15,c++ teaches you humility python teaches you power //,False
2026-01-25,15:39,Observation: Brain: 'You need sleep.' Me: 'One more function.',False
2026-01-25,15:47,Read this carefully: Keep it simple.,False
2026-01-25,15:56,Schrödinger's cat would have loved my buggy code: dead and alive at the same time. #Python #Engineering #Focus,False
2026-01-25,16:41,design your life.,False
2026-01-25,17:03,Observation: B.Tech life: Surviving on hope and Maggi.,False
2026-01-25,17:04,print('Do the work.'),False
2026-01-25,17:57,Current mood: sudo rm -rf my_problems,False
2026-01-25,18:39,print('A polymath sees the pattern in everything.'),False
2026-01-25,19:47,Observation: Wisdom is knowing what to ignore.,False
2026-01-25,19:48,"1/ Life update: 40% hydration, 60% ambition. 🧵",False
2026-01-25,20:03,my code works i have no idea why //,False
2026-01-25,20:21,Read this carefully: The gym is my therapy. The IDE is my canvas.,False
2026-01-25,20:30,Read this carefully: Obsession is only a disease if you're average.,False
2026-01-25,20:38,Be undeniable.,False
2026-01-25,20:46,"print('MERN stack is cool, but understanding the fundamentals is cooler.')",False
2026-01-25,21:46,Read this carefully: B.Tech life: Surviving on hope and Maggi.,False
2026-01-25,21:49,print('Treat your body like your hardware. Don't let it overheat.'),False
2026-01-25,22:11,Aesthetic check: Dark mode on everything. #Python #Engineering #Focus,False
2026-01-25,23:20,1/ Project May isn't just code; it's a second brain. 🧵,False
2026-01-25,23:22,My code works. I have no idea why.,False
2026-01-25,23:33,Observation: Treat your body like your hardware. Don't let it overheat.,False
2026-01-26,10:01,"to understand the macro, you must master the micro.",False
2026-01-26,10:39,a high iq is useless without high agency.,False
2026-01-26,12:47,Less talk. More code. #Python #Engineering #Focus,False
2026-01-26,12:48,"history doesn't repeat itself, but human nature does //",False
2026-01-26,12:58,Do you agree? The gym is my therapy. The IDE is my canvas.,False
2026-01-26,13:27,"Read this carefully: Be like water, my friend. Or be like Python—adaptable.",False
2026-01-26,13:34,touching grass? i prefer touching keys //,False
2026-01-26,13:41,dating is cool but have you ever fixed a bug at 3 am? //,False
2026-01-26,14:19,1/ AI won't replace you. A person using AI will. 🧵,False
2026-01-26,14:21,print('Everything is data.'),False
2026-01-26,14:47,Everything is data. #Python #Engineering #Focus,False
2026-01-26,14:49,Do you agree? Create or consume. Choose.,False
2026-01-26,14:50,print('Python is the closest thing to writing in pure thought.'),False
2026-01-26,15:42,"Be like water, my friend. Or be like Python—adaptable.",False
2026-01-26,15:45,print('C++ teaches you humility. Python teaches you power.'),False
2026-01-26,16:13,entropy always increases keep your room clean to fight the universe //,False
2026-01-26,17:08,print('Building my own JARVIS because Siri doesn't understand my ambition.'),False
2026-01-26,17:29,Read this carefully: Mediocrity is a crowded place. I prefer the solitude of excellence.,False
2026-01-26,17:56,1/ I don't make mistakes. I create unexpected learning opportunities. 🧵,False
